Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1980 [YR1980],1990 [YR1990],2000 [YR2000],2010 [YR2010],2017 [YR2017],[YR1970],[YR1980],[YR1990],[YR2000],[YR2010],[YR2017]
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Kiribati,KIR,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,"Korea, Dem. People’s Rep.",PRK,..,29000000,4000000,58000000,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,"Korea, Rep.",KOR,..,105000000,72000000,10000000,197000000,587000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Kosovo,XKX,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Kuwait,KWT,..,24000000,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Kyrgyz Republic,KGZ,..,..,..,..,..,5000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Lao PDR,LAO,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Latvia,LVA,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Lebanon,LBN,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Lesotho,LSO,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Liberia,LBR,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Libya,LBY,..,95000000,36000000,..,28000000,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Liechtenstein,LIE,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Lithuania,LTU,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Luxembourg,LUX,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,"Macao SAR, China",MAC,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,"Macedonia, FYR",MKD,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Madagascar,MDG,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Malawi,MWI,..,..,..,1000000,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Malaysia,MYS,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Maldives,MDV,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Mali,MLI,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Malta,MLT,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Marshall Islands,MHL,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Mauritania,MRT,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Mauritius,MUS,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Mexico,MEX,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Moldova,MDA,..,..,..,6000000,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Monaco,MCO,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Mongolia,MNG,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Montenegro,MNE,..,..,..,..,18000000,0,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Morocco,MAR,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Mozambique,MOZ,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Myanmar,MMR,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Namibia,NAM,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Nauru,NRU,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Nepal,NPL,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Netherlands,NLD,5000000,628000000,416000000,284000000,371000000,1167000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,New Caledonia,NCL,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,New Zealand,NZL,..,..,..,1000000,..,4000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Nicaragua,NIC,..,..,2000000,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Niger,NER,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Nigeria,NGA,..,..,3000000,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Northern Mariana Islands,MNP,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Norway,NOR,..,158000000,85000000,3000000,159000000,134000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Oman,OMN,..,..,..,..,..,7000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Pakistan,PAK,..,15000000,82000000,3000000,..,3000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Palau,PLW,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Panama,PAN,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Papua New Guinea,PNG,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Paraguay,PRY,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Peru,PER,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Philippines,PHL,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Poland,POL,268000000,207000000,105000000,48000000,28000000,3000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Portugal,PRT,..,2000000,..,..,..,56000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Puerto Rico,PRI,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Qatar,QAT,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Romania,ROU,..,48000000,7000000,3000000,1000000,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Russian Federation,RUS,..,..,..,4503000000,6091000000,6148000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Rwanda,RWA,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Samoa,WSM,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,San Marino,SMR,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Sao Tome and Principe,STP,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Saudi Arabia,SAU,..,..,..,..,1000000,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Senegal,SEN,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Serbia,SRB,..,..,..,..,31000000,2000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Seychelles,SYC,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Sierra Leone,SLE,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Singapore,SGP,..,..,44000000,11000000,24000000,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Slovak Republic,SVK,..,..,..,37000000,..,22000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Slovenia,SVN,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Solomon Islands,SLB,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Somalia,SOM,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,South Africa,ZAF,3000000,39000000,..,20000000,235000000,74000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,South Sudan,SSD,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Spain,ESP,70000000,10000000,108000000,46000000,263000000,814000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Sri Lanka,LKA,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,St. Kitts and Nevis,KNA,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,St. Lucia,LCA,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,St. Martin (French part),MAF,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Sudan,SDN,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Suriname,SUR,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Sweden,SWE,262000000,156000000,231000000,361000000,657000000,83000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Switzerland,CHE,18000000,553000000,404000000,178000000,241000000,186000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Syrian Arab Republic,SYR,14000000,..,..,..,20000000,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Tajikistan,TJK,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Tanzania,TZA,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Thailand,THA,..,..,..,..,..,2000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Timor-Leste,TLS,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Togo,TGO,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Tonga,TON,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Trinidad and Tobago,TTO,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Tunisia,TUN,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Turkey,TUR,..,23000000,..,19000000,72000000,244000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Turkmenistan,TKM,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Tuvalu,TUV,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Uganda,UGA,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Ukraine,UKR,..,..,..,270000000,479000000,240000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,United Arab Emirates,ARE,..,..,2000000,..,39000000,72000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,United Kingdom,GBR,887000000,1638000000,1867000000,1623000000,1151000000,1214000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,United States,USA,9007000000,10730000000,10732000000,7605000000,8063000000,12394000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Uruguay,URY,..,..,..,1000000,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Uzbekistan,UZB,..,..,..,..,209000000,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Vanuatu,VUT,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,"Venezuela, RB",VEN,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Vietnam,VNM,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,West Bank and Gaza,PSE,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,"Yemen, Rep.",YEM,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Zambia,ZMB,..,..,2000000,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Zimbabwe,ZWE,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Arab World,ARB,53000000,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Caribbean small states,CSS,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Central Europe and the Baltics,CEB,268000000,259000000,118000000,173000000,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Early-demographic dividend,EAR,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,East Asia & Pacific,EAS,..,..,1255000000,..,..,1927000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,East Asia & Pacific (excluding high income),EAP,905000000,..,..,..,1479000000,1235000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,East Asia & Pacific (IDA & IBRD countries),TEA,905000000,..,..,..,1479000000,1235000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Euro area,EMU,3484000000,7310000000,4289000000,3362000000,4935000000,6656000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Europe & Central Asia,ECS,4919000000,10115000000,7066000000,10862000000,14248000000,15070000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Europe & Central Asia (excluding high income),ECA,..,..,..,5184000000,7064000000,6669000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Europe & Central Asia (IDA & IBRD countries),TEC,268000000,278000000,..,5234000000,7092000000,6675000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,European Union,EUU,4901000000,9381000000,6577000000,5502000000,6789000000,8081000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Fragile and conflict affected situations,FCS,14000000,123000000,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,High income,HIC,14152000000,21526000000,18289000000,13787000000,16522000000,22916000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,IBRD only,IBD,..,..,..,..,..,8181000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,IDA & IBRD total,IBT,..,..,..,..,..,8189000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,IDA blend,IDB,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,IDA only,IDX,14000000,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,IDA total,IDA,14000000,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Late-demographic dividend,LTE,..,..,..,..,7863000000,7454000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Latin America & Caribbean,LCN,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Least developed countries: UN classification,LDC,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Low & middle income,LMY,..,..,..,..,..,8183000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Low income,LIC,14000000,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Lower middle income,LMC,51000000,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Middle East & North Africa,MEA,89000000,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Middle East & North Africa (excluding high income),MNA,76000000,158000000,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Middle East & North Africa (IDA & IBRD countries),TMN,76000000,158000000,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Middle income,MIC,..,..,..,..,..,8183000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,North America,NAC,9203000000,10891000000,10833000000,7679000000,8307000000,12481000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Not classified,INX,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,OECD members,OED,14152000000,21524000000,18231000000,13790000000,16530000000,23076000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Other small states,OSS,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Pacific island small states,PSS,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Post-demographic dividend,PST,13871000000,21014000000,18091000000,13859000000,16416000000,21810000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Pre-demographic dividend,PRE,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Small states,SST,..,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,South Asia,SAS,..,..,85000000,24000000,5000000,59000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,South Asia (IDA & IBRD),TSA,..,..,85000000,24000000,5000000,59000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Sub-Saharan Africa,SSF,3000000,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Sub-Saharan Africa (excluding high income),SSA,3000000,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,3000000,..,..,..,..,..,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Upper middle income,UMC,..,..,..,..,8431000000,7770000000,,,,,,
Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,World,WLD,..,..,..,..,..,..,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 11/14/2018,,,,,,,,,,,,,,,
